gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,AvgMonthlyCharge,HighCharge,LowTenureHighCharge
0,0,0,0,-0.5934054158616899,1,0,2,1,1,1,1,1,1,0,0,3,-1.5063232483172613,-0.8394801435817323,-1.2669578789773859,0,0
0,1,0,0,0.9550717201293761,1,2,1,2,2,2,0,2,2,1,0,2,1.5113511186084008,1.686599191858163,1.5829957618196244,1,0
0,1,0,0,-0.38965842428391806,1,0,1,0,2,0,0,2,2,0,1,2,0.9881989856521083,-0.0036211561303357703,1.1856188562198156,1,0
1,0,1,1,1.5663126948626918,1,2,2,1,1,1,1,1,1,2,0,1,-1.316992000199746,-0.19965401871653662,-1.1018852907087278,0,0
0,0,0,0,-1.2861451872261143,1,0,2,1,1,1,1,1,1,0,0,3,-1.5063232483172613,-1.002991020221562,-1.6200590061253235,0,0
0,1,0,0,-1.0008993990172337,1,0,1,0,2,0,0,2,0,0,1,2,0.7340965210733374,-0.6980095047150177,0.6529699990797465,0,0
0,0,1,1,1.5255632965471373,1,0,0,2,0,0,2,2,2,2,0,1,0.34380842188372235,1.3781896832383527,0.5645912046659417,0,0
0,1,0,0,-0.022913839443928746,1,0,1,0,0,0,0,2,2,0,0,2,0.8619781535737647,0.261982387203305,0.9320198269671204,1,0
0,0,0,0,1.4848138982315828,1,2,1,0,0,2,2,2,2,2,0,2,1.29544706373755,2.07730250951119,1.3440111224166602,1,0
0,0,0,0,0.5883271352893868,1,2,0,2,0,2,2,0,0,2,1,3,2.27345124445513e-05,0.25404965955017,0.021722021157648354,0,0
1,0,1,0,-0.7564030091239073,1,2,1,0,0,0,0,2,0,0,1,2,0.7008805126316681,-0.46861963221895775,0.7537915199568391,0,0
0,0,0,0,-0.8786512040705705,1,0,2,1,1,1,1,1,1,0,0,0,-1.4847328428301763,-0.9033814511033859,-1.269928733479667,0,0
0,0,1,0,-0.6749042124927986,0,1,0,0,0,0,2,2,2,0,1,2,-0.49987819253467936,-0.6555551284661061,-0.38204340354769795,0,0
1,1,1,0,1.607062093178246,1,2,0,2,2,2,0,2,2,2,1,1,0.6344484957483293,1.6172262799441808,0.7397343117246441,0,0
1,0,1,0,0.5883271352893868,1,2,1,0,2,2,0,2,2,0,1,2,1.2987686645817167,1.2452011298954888,1.5591661360021116,1,0
0,0,1,0,0.01783555887162562,1,0,0,0,0,0,2,0,0,1,1,3,-0.4500541798721753,-0.2386144789076961,-0.24874751910178433,0,0
1,0,1,1,0.5475777369738324,1,0,2,1,1,1,1,1,1,2,1,3,-1.49137604451851,-0.5998941890051884,-1.2893011232914893,0,0
1,0,1,1,-0.7971524074394618,1,0,0,0,0,0,0,0,0,0,0,0,-0.6709406360092768,-0.7658661889058246,-0.6345287694027532,0,0
0,0,1,1,0.09933435550273437,1,0,1,2,0,2,2,2,2,0,1,2,1.3917734882183912,0.6392813728108679,1.4728947458087556,1,0
0,0,1,0,-1.0008993990172337,1,0,2,1,1,1,1,1,1,0,0,0,-1.4897152440964267,-0.942957192109747,-1.3734589464971652,0,0
0,0,1,0,-1.1231475939638966,1,2,0,0,0,2,2,2,0,0,0,0,0.09800995941536929,-0.8576748762598373,-0.03111110993666319,0,0
1,1,1,0,0.9550717201293761,1,0,0,2,2,2,2,2,2,2,1,0,0.6859333088329173,1.1086527375503872,0.8280542713413978,0,0
0,0,1,0,1.2403175083382567,1,2,1,0,2,2,2,2,2,0,1,2,1.4532231038354795,2.0083910582086086,1.5718631304102608,1,0
1,0,0,0,-0.9601500007016792,1,2,1,0,0,0,0,0,0,0,1,2,0.360416426104557,-0.6931531811378906,0.4296755993442015,0,0
0,0,1,1,1.3218163049693654,1,2,1,0,2,2,2,2,2,2,1,1,1.5213159211409015,2.1728468303860695,1.6509222559337047,1,0
1,0,1,0,-0.4711572209150268,1,2,1,0,2,2,2,2,2,0,1,2,1.5346023245175695,0.006706771839119942,1.5048611141588384,1,0
0,0,0,0,0.4253295420271693,1,0,1,0,2,2,0,2,0,0,1,2,0.8852293594829335,0.7261458393284391,0.9990760707724518,1,0
1,0,1,1,1.1995681100227022,1,0,1,2,2,2,2,2,2,2,0,3,1.433293498770478,1.9881527142514415,1.60371314930114,1,0
1,0,0,0,0.832823525182713,1,0,0,0,0,2,0,0,2,1,1,2,-0.12951969841006594,0.46412410931186493,0.09323422053562613,0,0
1,1,1,0,0.4253295420271693,1,2,1,0,2,0,2,2,0,0,1,2,0.9732517818533569,0.7257283273466952,0.9983695632129502,1,0
0,1,1,0,0.6290765336049412,1,0,1,0,0,0,0,0,0,0,1,0,0.18769318220787667,0.546373969715424,0.42584573645344637,0,0
0,1,0,0,-0.9194006023861249,1,0,1,0,0,2,0,0,2,0,1,1,0.651056499969164,-0.6312295619508136,0.6332538933841801,0,0
0,0,1,0,0.3845801437116149,1,0,2,1,1,1,1,1,1,0,0,1,-1.4830720424080928,-0.6293177965607228,-1.2795742479456171,0,0
0,0,1,0,0.5883271352893868,1,0,2,1,1,1,1,1,1,2,0,0,-1.5063232483172613,-0.606618329342749,-1.3133200727590597,0,0
0,0,1,1,0.3030813470805062,1,0,2,1,1,1,1,1,1,2,0,0,-1.4897152440964267,-0.6699922533085155,-1.3211473572476975,0,0
1,1,0,0,-1.2861451872261143,1,2,1,0,0,0,0,2,2,0,1,2,0.9483397755221049,-0.970512982904848,-0.41096427955924836,1,1
0,0,1,1,1.4440644999160286,1,2,1,0,2,2,0,0,0,2,1,1,0.6444132982808305,1.513990948879281,0.7837728769074805,0,0
0,0,1,1,0.9550717201293761,1,2,0,2,2,2,2,2,0,2,0,1,0.5397828716895718,1.0189755587347513,0.7109136218359932,0,0
1,0,1,1,-0.6341548141772443,1,0,2,1,1,1,1,1,1,1,0,0,-1.498019246206844,-0.8667063196544038,-1.3420999267508642,0,0
0,1,0,0,0.7920741268671586,0,1,0,0,2,2,2,2,0,0,1,2,-0.4816093878917613,0.11622675694500788,-0.3571111442541567,0,0
1,1,1,0,1.607062093178246,1,2,1,0,2,2,2,2,2,2,1,0,1.5495495283163208,2.5143057085081386,1.6547079546952161,1,0
1,0,0,0,-0.022913839443928746,1,0,2,1,1,1,1,1,1,1,0,3,-1.501340847051011,-0.7445511035220542,-1.338968156399389,0,0
1,0,0,0,-1.0008993990172337,1,0,0,0,2,0,2,2,0,0,1,2,0.054829148441199196,-0.7826765397497258,-0.04747233763038522,0,0
0,0,1,1,0.6698259319204956,1,0,0,0,2,2,0,2,2,1,0,1,0.43183084425414636,0.6690565694036605,0.5611871475463408,0,0
1,0,0,0,-1.2453957889105598,1,0,2,1,1,1,1,1,1,0,0,3,-1.469785639031425,-0.9922016316407052,-1.4594462875986165,0,0
1,0,0,1,0.01783555887162562,1,0,2,1,1,1,1,1,1,1,1,3,-1.4897152440964267,-0.7118313487422254,-1.2850388084673987,0,0
1,1,0,0,-0.14516203439059186,1,0,1,0,2,2,0,2,2,0,1,0,1.2107462422112931,0.28424236812470643,1.2746239348736645,1,0
1,0,1,0,1.5255632965471373,1,2,2,1,1,1,1,1,1,2,0,0,-1.32363520188808,-0.1586499472463146,-1.0470588551137026,0,0
1,0,1,1,0.6290765336049412,1,0,0,0,2,2,0,0,0,1,1,1,-0.30556454315091375,0.15353914352402004,-0.17107195228262065,0,0
0,0,0,0,-0.2266608310217006,1,0,2,1,1,1,1,1,1,1,0,3,-1.522931252538096,-0.7912904711625486,-1.3556498800035617,0,0
1,1,1,1,-0.1859114327061462,1,2,0,0,0,0,0,0,0,1,1,2,-0.4650013836709266,-0.4043447613452174,-0.3823885491217645,0,0
1,0,0,0,-0.4711572209150268,1,2,1,0,0,0,0,0,2,0,1,2,0.6344484957483293,-0.24804145996917804,0.6426987839164655,0,0
1,0,0,0,0.26233194876495186,1,2,0,0,0,0,2,0,0,2,1,1,-0.37033575961216886,-0.044449433081928814,-0.14124944102823692,0,0
1,0,1,0,-0.9194006023861249,1,0,1,0,2,0,2,2,2,0,1,2,1.1576006287046219,-0.5761399546754402,1.0061411463674683,1,1
1,0,0,0,-0.4711572209150268,1,0,0,2,0,2,0,2,0,0,0,0,0.011648337467028641,-0.3856226451112253,0.17707311759648778,0,0
1,0,0,0,-0.7564030091239073,0,1,0,0,0,2,0,2,2,0,1,2,-0.47330538578134396,-0.6983830680671044,-0.3866951251468937,0,0
1,0,1,0,-0.1859114327061462,1,0,0,2,2,0,2,0,0,0,0,3,-0.1361629000983999,-0.22685822047437948,0.07329985116166564,0,0
0,0,0,0,0.4253295420271693,1,2,1,2,2,2,2,2,2,2,0,1,1.6624839570179963,1.1397024444032404,1.6988904007630272,1,0
1,0,0,1,-1.2453957889105598,1,2,0,2,2,0,0,0,0,0,0,0,-0.1345020996763163,-0.9524720704305436,-0.4734096319236216,0,0
1,0,0,0,-1.163896992279451,1,0,1,0,0,0,0,0,2,0,1,2,0.4949412602933183,-0.8691015199707245,0.1808213261226858,0,0
1,0,1,1,-0.2266608310217006,0,1,0,0,2,2,0,0,2,1,1,1,-0.6360638271455238,-0.46385120590114515,-0.4849404019172924,0,0
0,0,0,0,-1.2861451872261143,1,0,2,1,1,1,1,1,1,0,0,3,-1.5113056495835118,-1.0030569431660479,-1.6225131902793817,0,0
0,0,0,0,1.607062093178246,1,2,1,2,2,2,2,2,2,2,1,0,1.7089863688363336,2.510218485950013,1.6505392035294182,1,0
0,0,0,0,-0.715653610808353,1,2,0,2,0,0,0,0,2,0,1,0,-0.011602868442139539,-0.5745358296929504,0.09245024504196839,0,0
1,0,1,1,0.09933435550273437,1,2,0,0,0,0,2,2,2,1,1,0,0.2806980058445508,0.15789005786008867,0.47726859279105105,0,0
1,0,1,1,-0.2266608310217006,1,2,1,0,2,0,2,0,0,0,1,1,0.6709861050341659,-0.06602821024364262,0.5729298343939496,0,0
0,0,1,1,0.832823525182713,0,1,0,2,2,2,0,0,2,0,1,0,-0.5413982030867661,0.08497928125869703,-0.4295373028486036,0,0
0,0,1,1,0.1808331521338431,1,0,0,2,2,0,0,2,2,1,0,0,0.335504419773305,0.15687923937797185,0.3479814061177052,0,0
1,0,1,0,-1.2861451872261143,0,1,0,0,0,2,0,2,2,0,1,2,-0.48659178915801166,-0.9894987909167837,-1.1177693159280497,0,0
0,0,0,0,-1.2861451872261143,1,2,1,0,0,0,0,0,0,0,1,2,0.335504419773305,-0.9786215050766123,-0.7128289305084241,0,0
0,0,0,0,0.22158255044939748,1,0,1,2,2,2,0,0,0,0,1,1,0.6278052940599959,0.40949596264789273,0.7715539399709985,0,0
0,0,0,0,-1.2861451872261143,1,2,1,0,2,0,0,2,2,0,1,1,1.1708870320812899,-0.9675684247178118,-0.30134405401130915,1,1
1,0,0,0,1.607062093178246,1,2,1,0,2,2,2,2,2,2,0,0,1.4681703076342307,2.450777964338571,1.5899130104999406,1,0
0,0,1,1,0.7920741268671586,1,0,1,2,0,2,0,2,2,1,0,2,1.1725478325033731,1.2932369821108722,1.2963915707625324,1,0
1,0,1,1,-0.8786512040705705,1,0,1,0,0,0,0,2,0,0,1,0,0.4816548569166504,-0.6299330773759245,0.4267305783593314,0,0
0,1,0,0,1.1995681100227022,1,2,1,0,0,0,0,2,0,1,0,2,0.6460740987029139,1.167851541698714,0.6342454829413751,0,0
1,0,1,1,-1.2861451872261143,1,0,2,1,1,1,1,1,1,0,0,3,-1.498019246206844,-1.0028811486474187,-1.615968699201893,0,0
0,0,1,1,0.7920741268671586,1,2,1,0,0,2,0,2,2,1,0,0,1.2041030405229591,1.3181338808117093,1.3313675537379808,1,0
1,0,1,1,0.3030813470805062,1,2,1,2,2,0,2,2,2,0,1,1,1.4980647152317328,0.9524812820633198,1.625270317791286,1,0
0,0,1,1,0.7920741268671586,1,0,2,1,1,1,1,1,1,1,0,1,-1.5079840487393448,-0.5666909992991297,-1.3164964919249122,0,0
1,0,1,0,1.4033151016004741,1,2,1,0,2,2,0,2,2,1,0,2,1.2987686645817167,2.0827301652738615,1.4465884581443396,1,0
1,0,0,0,-1.2453957889105598,1,0,2,1,1,1,1,1,1,0,0,3,-1.5030016474730943,-0.9943551144939107,-1.5128929647314424,0,0
0,0,0,0,-1.2861451872261143,1,0,2,1,1,1,1,1,1,0,0,3,-1.498019246206844,-1.0028811486474187,-1.615968699201893,0,0
0,0,0,0,-0.715653610808353,0,1,0,0,2,0,0,0,2,2,1,3,-0.870236686659293,-0.7466166891159454,-0.7083295928926504,0,0
0,0,1,0,0.14008375381828872,1,2,1,2,2,2,2,0,2,2,1,1,1.363539881042972,0.673539329628701,1.4495505166556633,1,0
0,0,0,0,0.22158255044939748,1,0,1,0,2,2,2,0,0,0,1,1,0.6394308970145799,0.4230760892119856,0.797480193085666,0,0
0,0,1,1,1.607062093178246,1,2,0,0,0,2,0,2,2,2,1,0,0.391971634124143,1.391681912543131,0.5096909678227738,0,0
1,0,0,0,-1.2453957889105598,1,0,1,0,2,0,0,0,0,0,1,2,0.3238788168187209,-0.947989310205503,-0.36215328360631005,0,0
1,0,0,0,-0.6341548141772443,1,0,2,1,1,1,1,1,1,2,0,1,-1.512966450005595,-0.8494345081991014,-1.2706558991549435,0,0
0,1,1,0,0.8735729234982674,1,2,1,0,2,0,0,2,2,1,1,1,1.2124070426333764,1.3497768941649353,1.2551887795526373,1,0
0,0,1,1,1.5255632965471373,1,2,1,2,2,2,2,0,0,2,0,0,0.9599653784766895,1.8797753935166421,1.090593153027779,1,0
1,0,1,1,-0.1859114327061462,0,1,0,0,2,2,2,2,2,1,1,1,-0.1660573076959023,-0.2723890007992992,-0.043598299808653485,0,0
0,0,1,1,1.2810669066538112,1,2,1,0,2,2,2,2,2,1,1,2,1.5429063266279868,2.182098016928922,1.7167882108898025,1,0
1,0,0,0,-1.2861451872261143,1,0,0,0,0,0,0,0,0,0,1,3,-0.6460286296780248,-0.991608325140332,-1.1963032088579169,0,0
0,0,0,0,-1.2861451872261143,0,1,0,0,0,0,0,0,0,0,0,3,-1.3219744014659962,-1.0005518712755843,-1.5292541924251648,0,0
0,0,1,1,-0.1044126360750375,1,0,0,2,0,0,2,0,2,0,0,0,0.04320354548661463,-0.16627503449184888,0.08881844833011597,0,0
0,0,1,1,-1.2861451872261143,1,0,2,1,1,1,1,1,1,0,0,3,-1.512966450005595,-1.0030789174808765,-1.6233312516640677,0,0
0,0,0,0,-0.6749042124927986,1,2,0,0,0,0,0,0,2,0,1,0,-0.06474848194881082,-0.5426730731914381,0.11235440035025039,0,0
1,0,0,0,-1.2453957889105598,1,0,2,1,1,1,1,1,1,0,0,3,-1.4930368449405937,-0.9968162377547173,-1.5739748814546723,0,0
0,0,0,0,0.6290765336049412,1,2,1,0,0,2,2,2,2,0,1,2,1.2904646624712994,1.1620942712136135,1.3614408384495644,1,0
1,0,0,0,-1.163896992279451,1,0,0,0,0,2,2,2,2,0,1,2,0.3122532138641368,-0.87991288286641,0.01982684561645872,0,0
0,0,1,1,-0.06366323775948311,1,0,0,2,0,2,2,2,2,1,1,3,0.5364612708454051,0.1071953135504412,0.6616675822738745,0,0
1,0,0,0,1.1995681100227022,1,2,1,2,2,2,0,0,0,0,0,0,0.8536741514633475,1.4435412955386957,0.9600676458706444,1,0
1,0,1,1,1.4440644999160286,1,2,0,0,2,0,2,0,2,2,0,1,0.1926755834741268,1.124254501078714,0.36321818940623724,0,0
0,0,1,0,1.0773199150760393,1,2,1,0,0,2,2,2,0,0,0,2,0.9416965738337709,1.3556660105390077,0.9961013021008662,1,0
0,0,0,1,-1.163896992279451,1,0,2,1,1,1,1,1,1,1,1,3,-1.4814112419860093,-0.9743804623146868,-1.3869115114897812,0,0
1,1,1,1,1.4440644999160286,1,0,2,1,1,1,1,1,1,1,0,0,-1.5113056495835118,-0.48707805667500625,-1.3755297878767567,0,0
0,0,1,0,0.7105753302360499,1,2,1,2,2,0,2,2,2,0,1,0,1.483117511432982,1.3641480960628587,1.526894817407693,1,0
0,0,0,0,0.34383074539606057,1,2,0,2,0,2,2,0,2,0,1,0,0.32055721597455417,0.346671396552842,0.46638707786459155,0,0
0,0,0,0,-0.7971524074394618,0,1,0,0,2,0,0,0,0,0,1,2,-1.1077311470172289,-0.8402492446007342,-1.0301198818545378,0,0
1,0,1,1,-0.715653610808353,1,2,0,0,0,2,2,0,0,0,1,0,-0.1776829106504866,-0.6305483581911261,-0.16820456365364422,0,0
1,0,0,0,1.4440644999160286,0,1,0,0,0,2,0,0,2,0,1,0,-0.8336990773734566,0.2173305794715306,-0.6154203459202922,0,0
0,1,1,0,-1.2453957889105598,1,0,1,0,0,0,0,0,0,0,1,2,0.14285157081162275,-0.9440339335363498,-0.2639859174439765,0,0
1,0,1,1,1.4440644999160286,1,0,1,2,2,2,0,2,2,2,1,1,1.270535057406298,2.0974749305238714,1.413395600025462,1,0
0,0,1,1,1.2403175083382567,1,0,2,1,1,1,1,1,1,2,0,2,-1.516288050849762,-0.4561821700259536,-1.295365329659751,0,0
1,0,1,0,-1.2861451872261143,1,2,1,0,0,0,0,0,0,0,1,0,0.3188964155524703,-0.9788412482248986,-0.7210095443552852,0,0
1,0,1,1,-1.0823981956483424,1,0,0,0,0,0,0,0,0,0,1,0,-0.6775838376976105,-0.8970088998030835,-0.7224119353004612,0,0
1,0,0,0,-1.2453957889105598,1,2,1,0,0,0,0,0,2,0,1,2,0.6975589117875013,-0.9389139181812794,-0.1369137156894005,0,0
1,0,0,0,0.4660789403427237,1,0,2,1,1,1,1,1,1,2,0,3,-1.4930368449405937,-0.640151133771237,-1.326920343279466,0,0
0,0,1,0,1.158818711707148,1,2,1,0,0,0,2,2,2,1,0,0,1.2007814396787924,1.7940096427405023,1.4277474333689544,1,0
0,0,0,0,-1.2861451872261143,1,0,1,0,0,0,0,0,0,0,1,2,0.15281637334412346,-0.9810386797077615,-0.8028156828238966,0,0
0,0,0,0,-1.2861451872261143,1,0,1,0,2,0,0,0,0,0,1,2,0.3222180163966375,-0.9787972995952413,-0.7193734215859129,0,0
0,1,0,0,-0.8786512040705705,1,0,1,0,0,0,0,2,2,0,0,0,0.8204581430216781,-0.5511771330301175,0.9153859121451697,0,0
0,1,1,0,-0.7564030091239073,1,2,1,0,2,0,0,2,2,0,1,2,1.1692262316592064,-0.4096185969040884,1.0466574956744676,1,0
0,0,1,0,-0.1859114327061462,1,2,1,0,0,2,2,2,2,0,1,2,1.3220198704908854,0.32707030772570483,1.4954854639318407,1,0
0,0,1,1,1.1995681100227022,1,0,1,0,2,2,0,2,2,0,1,2,1.167565431237123,1.7497973213053009,1.322014360739545,1,0
0,0,0,0,-1.2861451872261143,1,2,0,0,0,0,0,0,2,0,1,2,-0.16107490642965194,-0.9851918252103723,-0.9574292845295719,0,0
0,0,0,0,-1.2046463905950056,1,2,1,0,0,0,0,0,0,0,1,2,0.33052201850705487,-0.9182800365571965,-0.20399474923366168,0,0
1,1,1,0,0.34383074539606057,0,1,0,0,2,2,0,2,2,0,1,2,-0.36701415876800186,-0.03798898452231172,-0.21552551922733268,0,0
0,1,0,0,0.9550717201293761,1,2,1,0,2,2,0,2,2,0,0,2,1.320359070068802,1.5555663525350476,1.411834357016702,1,0
0,1,1,0,0.3845801437116149,1,2,1,0,2,2,0,2,0,0,1,2,1.0147717924054436,0.7158179113589834,1.0495796870393,1,0
0,1,0,0,0.9550717201293761,1,2,1,0,2,2,2,2,0,2,1,0,1.1592614291267056,1.49621372818292,1.334305100875046,1,0
0,0,1,0,-0.26741022933725495,1,0,0,0,2,2,2,2,2,0,0,0,0.5613732771766571,-0.09813268420826973,0.577526560269805,0,0
0,0,1,0,1.1995681100227022,1,2,1,2,2,2,2,2,2,2,0,3,1.6259463477321603,2.0170489382510888,1.6378639658364493,1,0
0,0,0,0,-1.0823981956483424,1,0,1,0,0,2,2,0,2,0,1,2,0.8055109392229267,-0.7975751252035365,0.335224569186585,0,0
1,0,0,0,-0.1859114327061462,1,0,1,0,0,2,2,0,2,0,0,2,0.8636389539958481,0.14253001179487695,1.0216868771322558,1,0
0,1,0,0,-1.2861451872261143,1,0,1,0,0,0,0,0,0,0,1,2,0.15281637334412346,-0.9810386797077615,-0.8028156828238966,0,0
1,0,1,1,-1.2861451872261143,1,0,1,0,2,0,0,0,0,0,0,1,0.3188964155524703,-0.9788412482248986,-0.7210095443552852,0,0
0,0,0,0,0.34383074539606057,1,0,2,1,1,1,1,1,1,2,0,3,-1.473107239875592,-0.6445899453666201,-1.2908866870492446,0,0
0,0,1,0,1.4033151016004741,1,0,2,1,1,1,1,1,1,1,1,0,-1.466464038187258,-0.42825281587876585,-1.3027955526408797,0,0
1,0,1,0,0.9550717201293761,0,1,0,0,0,2,2,2,2,1,1,0,-0.36369255792383515,0.2891646146463195,-0.24240057845155694,0,0
0,0,0,0,1.2403175083382567,1,2,0,2,2,2,2,2,0,2,1,1,0.4932804598712345,1.1249137305235728,0.5440456938069742,0,0
1,0,1,1,0.9143223218138218,1,0,2,1,1,1,1,1,1,1,0,3,-1.5113056495835118,-0.5605601654619422,-1.3418304858979715,0,0
1,0,0,1,-1.2861451872261143,1,0,0,0,0,0,0,0,0,0,0,2,-0.6975134427626122,-0.9922895289000195,-1.2216631117831864,0,0
1,0,0,1,-0.4711572209150268,1,0,0,0,0,0,0,0,0,0,0,3,-0.6427070288338578,-0.5787109495103899,-0.4764091903341374,0,0
0,0,1,1,1.4033151016004741,1,2,1,0,2,2,2,2,2,1,1,1,1.572800734225489,2.235495601962491,1.6138579506836883,1,0
1,1,0,0,0.7513247285516043,1,0,1,0,0,2,0,2,2,1,1,0,0.9632869793208563,1.1443829734617383,1.1455233604037258,1,0
0,1,0,0,-1.0823981956483424,1,0,1,0,0,2,0,0,0,0,0,2,0.3122532138641368,-0.8208459246070547,0.08770256736298675,0,0
0,0,0,0,-0.9601500007016792,1,0,0,0,0,0,0,0,0,0,1,2,-0.7058174448730296,-0.8333273354297162,-0.6140071152383416,0,0
1,0,1,1,-0.9194006023861249,1,0,2,1,1,1,1,1,1,0,1,1,-1.4930368449405937,-0.9155991701481038,-1.291570175565454,0,0
0,0,1,0,0.4253295420271693,1,2,0,0,0,0,2,2,0,1,1,0,-0.0049596667538060425,0.266487121743174,0.2212484323695377,0,0
0,0,1,1,1.4033151016004741,1,2,1,2,0,0,2,2,2,2,0,1,1.3851302865300572,2.068952269876311,1.431502443785569,1,0
0,0,0,0,-0.2266608310217006,1,2,1,0,0,0,0,2,2,0,1,0,1.016432592827527,0.12894988523078407,1.0914054534167983,1,0
1,0,0,1,-0.3489090259683637,0,1,0,2,0,0,2,0,0,2,0,3,-0.9715455124063844,-0.6465017107567109,-0.8541244928714095,0,0
1,1,0,0,-0.5119066192305812,1,0,1,0,0,0,0,0,0,0,0,1,0.20928358769496147,-0.40109256275058025,0.2231112041805546,0,0
0,1,0,0,0.34383074539606057,1,2,1,0,2,2,0,2,2,0,1,2,1.308733467114218,0.8051874497670183,1.2792284518103263,1,0
0,0,1,1,-0.5526560175461356,1,0,2,1,1,1,1,1,1,2,0,3,-1.4897152440964267,-0.8412380887680226,-1.3072323326213537,0,0
0,0,0,0,1.1180693133915935,0,1,0,2,0,2,0,2,2,2,0,2,-0.3786397617225862,0.41101219037106823,-0.20509443830815774,0,0
0,0,1,0,0.14008375381828872,1,0,1,0,0,0,0,0,2,0,0,2,0.5115492645141531,0.2794299931772367,0.6564731688532074,0,0
0,0,0,0,-1.2046463905950056,1,0,0,0,0,0,0,2,0,0,1,2,-0.35871015665758454,-0.9499230499104225,-0.7929989462076631,0,0
0,0,0,0,-1.0823981956483424,1,0,2,1,1,1,1,1,1,0,0,3,-1.488054443674343,-0.9572844453780133,-1.3635383290701777,0,0
0,0,0,0,-0.9194006023861249,1,0,2,1,1,1,1,1,1,0,1,3,-1.476428840719759,-0.9292891682863398,-1.3842342196853539,0,0
0,1,1,0,1.607062093178246,1,2,1,2,2,2,2,0,0,2,1,0,1.0496486012691963,1.9889657639001008,1.1188889540461502,1,0
1,0,1,0,-0.8786512040705705,1,0,0,0,0,0,0,0,0,0,1,0,-0.6344030267234404,-0.7822590277679818,-0.5184030080813579,0,0
1,0,1,1,0.8735729234982674,1,2,0,0,2,0,2,2,0,1,1,2,0.18935398262996006,0.6452364121294265,0.3014184480687769,0,0
0,0,1,0,1.2810669066538112,1,2,0,0,0,2,2,0,0,1,0,0,-0.2208637216246567,0.6392813728108679,-0.050476091227489424,0,0
0,0,1,1,1.158818711707148,0,1,0,0,2,2,2,2,2,2,1,0,-0.11789409545548162,0.6369520954390334,0.03823058786420396,0,0
1,0,1,0,1.5663126948626918,1,2,0,2,2,2,2,0,2,2,0,1,0.5115492645141531,1.5053770174664582,0.6613096804180739,0,0
0,0,0,0,-1.0008993990172337,1,0,1,2,0,0,0,2,0,0,0,2,0.6626821029237485,-0.7178742853200984,0.4886305564672473,0,0
1,0,1,0,-0.6341548141772443,1,0,1,0,0,2,0,2,2,1,1,0,1.0513094016912803,-0.3136128154178075,0.9457450790879655,1,0
0,0,1,1,-0.6749042124927986,1,0,0,2,2,0,2,0,2,2,0,0,0.10797476194787,-0.5216656282152686,0.20436224549847676,0,0
0,0,1,1,-0.43040782259947247,1,0,0,2,2,2,0,0,0,0,0,3,-0.12785889798798256,-0.3866554379081709,0.08161537768066367,0,0
1,0,0,1,-0.4711572209150268,1,2,1,2,0,0,0,0,0,0,0,2,0.5098884640920691,-0.24375646857759534,0.6572007811904464,0,0
1,0,1,1,1.1995681100227022,1,0,1,2,2,0,0,0,0,1,1,1,0.5464260733779057,1.1783552641867991,0.6466592398264539,0,0
1,0,0,0,-0.5934054158616899,1,0,0,0,0,2,2,0,0,0,0,1,-0.32549414821591516,-0.5466064755457627,-0.11926081212512142,0,0
1,0,0,0,-1.041648797332788,1,2,1,0,2,0,0,2,2,0,1,2,1.1559398282825384,-0.7157427767817214,0.8122420058926622,1,1
0,0,0,0,0.22158255044939748,1,0,2,1,1,1,1,1,1,1,0,3,-1.5179488512718458,-0.6795950288886264,-1.3076644368399317,0,0
0,0,1,1,-0.6749042124927986,1,0,1,2,0,2,0,2,2,0,0,0,1.185834235880041,-0.34242114215814035,0.9894124472496093,1,0
1,0,1,1,-1.2861451872261143,1,0,1,0,0,0,0,0,0,0,1,3,0.18769318220787667,-0.9805772190963602,-0.785636393745488,0,0
1,0,1,1,1.2810669066538112,1,2,2,1,1,1,1,1,1,2,1,3,-1.3352608048426642,-0.3458711095862352,-1.1789477219428068,0,0
1,0,1,1,1.2810669066538112,1,0,0,2,0,2,2,2,0,2,0,3,0.14119077038953937,0.943098249631495,0.2975398073777475,0,0
1,0,0,0,-1.2861451872261143,1,0,0,2,0,0,0,0,0,0,0,2,-0.5663102094180181,-0.9905535580285579,-1.1570362623929833,0,0
0,0,0,0,-1.1231475939638966,0,1,0,0,0,2,0,0,2,0,0,2,-0.8469854807501244,-0.9190051889465413,-0.792180884822977,0,0
0,0,1,1,1.3625657032849199,1,0,0,2,0,0,0,2,0,2,1,2,-0.17436130980631964,0.7449119041920885,0.010459432268232125,0,0
1,0,1,1,0.6698259319204956,1,0,1,0,2,2,0,2,0,0,1,1,0.8437093489308467,0.963710156940749,0.9999625518365841,1,0
0,0,0,0,-0.9601500007016792,1,0,2,1,1,1,1,1,1,0,1,2,-1.5113056495835118,-0.9330248018072067,-1.3563160157025207,0,0
1,0,0,0,0.7513247285516043,1,2,1,0,2,0,0,0,0,0,0,0,0.5314788695791545,0.7840042102722198,0.6295154100632545,0,0
1,0,1,1,1.607062093178246,1,2,0,2,2,2,2,0,0,2,0,0,0.1611203754545408,1.2307859793679083,0.34558561279067207,0,0
